传送速度,是否合格（负为合格，正为不合格）,过217面积,最大斜率,峰值温度,150°C~190°C时间,大于217°C时间
114.5,159.09661865234375
115.0,159.2530059814453
115.5,159.4076385498047
116.0,159.56053161621094
116.5,159.71170043945312
117.0,159.86117553710938
117.5,160.00897216796875
118.0,160.1551055908203
118.5,160.29959106445312
119.0,160.44244384765625
119.5,160.5836944580078
120.0,160.72335815429688
120.5,160.86146545410156
121.0,160.9980010986328
121.5,161.13299560546875
122.0,161.26649475097656
122.5,161.39846801757812
123.0,161.5289764404297
123.5,161.6580047607422
124.0,161.78558349609375
124.5,161.91172790527344
125.0,162.0364532470703
125.5,162.15977478027344
126.0,162.28170776367188
126.5,162.40228271484375
127.0,162.521484375
127.5,162.6393585205078
128.0,162.75588989257812
128.5,162.87112426757812
129.0,162.9850616455078
129.5,163.09771728515625
130.0,163.2091064453125
130.5,163.31922912597656
131.0,163.42813110351562
131.5,163.53579711914062
132.0,163.6422576904297
132.5,163.7475128173828
133.0,163.85159301757812
133.5,163.95449829101562
134.0,164.05624389648438
134.5,164.15684509277344
135.0,164.25631713867188
135.5,164.35467529296875
136.0,164.45191955566406
136.5,164.54806518554688
137.0,164.6431427001953
137.5,164.7371368408203
138.0,164.83009338378906
138.5,164.92198181152344
139.0,165.01284790039062
139.5,165.10269165039062
140.0,165.1915283203125
140.5,165.27935791015625
141.0,165.3662109375
141.5,165.4520721435547
142.0,165.53697204589844
142.5,165.6209259033203
143.0,165.7039337158203
143.5,165.78599548339844
144.0,165.8671417236328
144.5,165.94737243652344
145.0,166.02671813964844
145.5,166.1051483154297
146.0,166.18270874023438
146.5,166.25938415527344
147.0,166.335205078125
147.5,166.41018676757812
148.0,166.4842987060547
148.5,166.55760192871094
149.0,166.63006591796875
149.5,166.70172119140625
150.0,166.77256774902344
150.5,166.8426055908203
151.0,166.91188049316406
151.5,166.98036193847656
152.0,167.0485076904297
152.5,167.13938903808594
153.0,167.26580810546875
153.5,167.42735290527344
154.0,167.6236572265625
154.5,167.8542938232422
155.0,168.118896484375
155.5,168.41708374023438
156.0,168.74456787109375
156.5,169.0736541748047
157.0,169.39903259277344
157.5,169.7207489013672
158.0,170.03884887695312
158.5,170.35336303710938
159.0,170.6643524169922
159.5,170.97183227539062
160.0,171.27584838867188
160.5,171.5764617919922
161.0,171.87368774414062
161.5,172.16757202148438
162.0,172.45814514160156
162.5,172.74545288085938
163.0,173.02952575683594
163.5,173.31040954589844
164.0,173.58811950683594
164.5,173.8627166748047
165.0,174.1342315673828
165.5,174.40267944335938
166.0,174.66812133789062
166.5,174.93055725097656
167.0,175.1900634765625
167.5,175.44664001464844
168.0,175.70033264160156
168.5,175.951171875
169.0,176.19918823242188
169.5,176.4444122314453
170.0,176.68687438964844
170.5,176.92662048339844
171.0,177.1636505126953
171.5,177.39804077148438
172.0,177.62977600097656
172.5,177.85891723632812
173.0,178.08546447753906
173.5,178.30947875976562
174.0,178.5309600830078
174.5,178.7499542236328
175.0,178.96649169921875
175.5,179.1805877685547
176.0,179.3922882080078
176.5,179.60159301757812
177.0,179.8085479736328
177.5,180.01316833496094
178.0,180.2154998779297
178.5,180.41554260253906
179.0,180.61334228515625
179.5,180.8157196044922
180.0,181.0576629638672
180.5,181.34365844726562
181.0,181.67324829101562
181.5,182.04591369628906
182.0,182.461181640625
182.5,182.9185791015625
183.0,183.41761779785156
183.5,183.94105529785156
184.0,184.4591522216797
184.5,184.97140502929688
185.0,185.47792053222656
185.5,185.9787139892578
186.0,186.47389221191406
186.5,186.9635009765625
187.0,187.4475860595703
187.5,187.92623901367188
188.0,188.39950561523438
188.5,188.86744689941406
189.0,189.3301239013672
189.5,189.78759765625
190.0,190.23992919921875
190.5,190.68716430664062
191.0,191.12937927246094
191.5,191.56661987304688
192.0,191.99893188476562
192.5,192.42637634277344
193.0,192.84902954101562
193.5,193.2669219970703
194.0,193.68011474609375
194.5,194.08865356445312
195.0,194.4925994873047
195.5,194.8920135498047
196.0,195.28692626953125
196.5,195.67738342285156
197.0,196.06346130371094
197.5,196.44520568847656
198.0,196.82264709472656
198.5,197.19583129882812
199.0,197.56483459472656
199.5,197.92967224121094
200.0,198.29042053222656
200.5,198.64710998535156
201.0,198.99977111816406
201.5,199.34848022460938
202.0,199.69326782226562
202.5,200.03416442871094
203.0,200.37124633789062
203.5,200.7045135498047
204.0,201.03404235839844
204.5,201.35986328125
205.0,201.68202209472656
205.5,202.0005645751953
206.0,202.3155059814453
206.5,202.62692260742188
207.0,202.95169067382812
207.5,203.31216430664062
208.0,203.70806884765625
208.5,204.1389923095703
209.0,204.60455322265625
209.5,205.1043701171875
210.0,205.63804626464844
210.5,206.20413208007812
211.0,206.7755126953125
211.5,207.34046936035156
212.0,207.89906311035156
212.5,208.4513702392578
213.0,208.99746704101562
213.5,209.53741455078125
214.0,210.07130432128906
214.5,210.59918212890625
215.0,211.12112426757812
215.5,211.63719177246094
216.0,212.14744567871094
216.5,212.6519775390625
217.0,213.15081787109375
217.5,213.64405822753906
218.0,214.13174438476562
218.5,214.61395263671875
219.0,215.09072875976562
219.5,215.5621337890625
220.0,216.02825927734375
220.5,216.48912048339844
221.0,216.94480895996094
221.5,217.39537048339844
222.0,217.8408660888672
222.5,218.28134155273438
223.0,218.71685791015625
223.5,219.14749145507812
224.0,219.57327270507812
224.5,219.9942626953125
225.0,220.4105224609375
225.5,220.8220977783203
226.0,221.2290496826172
226.5,221.6314239501953
227.0,222.02926635742188
227.5,222.42262268066406
228.0,222.8115692138672
228.5,223.19613647460938
229.0,223.57638549804688
229.5,223.9523468017578
230.0,224.32408142089844
230.5,224.69163513183594
231.0,225.0550537109375
231.5,225.4143829345703
232.0,225.76968383789062
232.5,226.1209716796875
233.0,226.4683074951172
233.5,226.81175231933594
234.0,227.1513214111328
234.5,227.48707580566406
235.0,227.8190460205078
235.5,228.1472930908203
236.0,228.47183227539062
236.5,228.79273986816406
237.0,229.11001586914062
237.5,229.42373657226562
238.0,229.7339324951172
238.5,230.04063415527344
239.0,230.34388732910156
239.5,230.6437225341797
240.0,230.94020080566406
240.5,231.2333221435547
241.0,231.52316284179688
241.5,231.8097381591797
242.0,232.0930938720703
242.5,232.37326049804688
243.0,232.6502685546875
243.5,232.92416381835938
244.0,233.19497680664062
244.5,233.46275329589844
245.0,233.72750854492188
245.5,233.98928833007812
246.0,234.2481231689453
246.5,234.50405883789062
247.0,234.75709533691406
247.5,235.00729370117188
248.0,235.2546844482422
248.5,235.49928283691406
249.0,235.7411346435547
249.5,235.98025512695312
250.0,236.21670532226562
250.5,236.4504852294922
251.0,236.68162536621094
251.5,236.91018676757812
252.0,237.13616943359375
252.5,237.35960388183594
253.0,237.5805206298828
253.5,237.79896545410156
254.0,238.01495361328125
254.5,238.22850036621094
255.0,238.4396514892578
255.5,238.64842224121094
256.0,238.8548583984375
256.5,239.0589599609375
257.0,239.26077270507812
257.5,239.46031188964844
258.0,239.65760803222656
258.5,239.85267639160156
259.0,240.04556274414062
259.5,240.23626708984375
260.0,240.42483520507812
260.5,240.6112823486328
261.0,240.79562377929688
261.5,240.9717254638672
262.0,241.12135314941406
262.5,241.24359130859375
263.0,241.33876037597656
263.5,241.4071502685547
264.0,241.44908142089844
264.5,241.46482849121094
265.0,241.45469665527344
265.5,241.4189910888672
266.0,241.35797119140625
266.5,241.27194213867188
267.0,241.1611785888672
267.5,241.02597045898438
268.0,240.8665771484375
268.5,240.68325805664062
269.0,240.476318359375
269.5,240.24600219726562
270.0,239.99256896972656
270.5,239.71629333496094
271.0,239.41741943359375
271.5,239.09620666503906
272.0,238.75291442871094
272.5,238.3877716064453
273.0,238.0010528564453
273.5,237.59295654296875
274.0,237.1637725830078
274.5,236.7136993408203
275.0,236.2429962158203
275.5,235.7518768310547
276.0,235.2406005859375
276.5,234.7093505859375
277.0,234.15838623046875
277.5,233.58792114257812
278.0,232.9981689453125
278.5,232.3893585205078
279.0,231.76168823242188
279.5,231.11537170410156
280.0,230.45062255859375
280.5,229.7676544189453
281.0,229.06668090820312
281.5,228.34786987304688
282.0,227.6114501953125
282.5,226.8576202392578
283.0,226.08656311035156
283.5,225.29847717285156
284.0,224.49356079101562
284.5,223.6719970703125
285.0,222.83396911621094
285.5,221.9796600341797
286.0,221.10926818847656
286.5,220.22296142578125
287.0,219.3209228515625
287.5,218.40333557128906
288.0,217.47036743164062
288.5,216.52220153808594
289.0,215.55899047851562
289.5,214.58090209960938
290.0,213.588134765625
290.5,212.580810546875
291.0,211.55914306640625
291.5,210.5232391357422
292.0,209.4733123779297
292.5,208.40948486328125
293.0,207.3319091796875
293.5,206.2407684326172
294.0,205.13619995117188
294.5,204.0183563232422
295.0,202.8873748779297
295.5,201.74342346191406
296.0,200.58663940429688
296.5,199.4171600341797
297.0,198.23513793945312
297.5,197.04071044921875
298.0,195.83401489257812
298.5,194.6151885986328
299.0,193.38438415527344
299.5,192.14170837402344
300.0,190.88731384277344
300.5,189.621337890625
301.0,188.34388732910156
301.5,187.05511474609375
302.0,185.75514221191406
302.5,184.44407653808594
303.0,183.1220703125
303.5,181.7892303466797
304.0,180.4456787109375
304.5,179.09153747558594
305.0,177.7269287109375
305.5,176.3519744873047
306.0,174.96678161621094
306.5,173.5714569091797
307.0,172.1661376953125
307.5,170.7509307861328
308.0,169.32594299316406
308.5,167.89126586914062
309.0,166.44703674316406
309.5,164.99334716796875
310.0,163.5303192138672
310.5,162.05804443359375
311.0,160.5766143798828
311.5,159.08616638183594
312.0,157.5870819091797
312.5,156.09567260742188
313.0,154.6210479736328
313.5,153.1630096435547
314.0,151.72137451171875
314.5,150.2959442138672
315.0,148.88656616210938
315.5,147.49302673339844
316.0,146.1151580810547
316.5,144.7528076171875
317.0,143.40576171875
317.5,142.07388305664062
318.0,140.75698852539062
318.5,139.45489501953125
319.0,138.16744995117188
319.5,136.8944854736328
320.0,135.63584899902344
320.5,134.391357421875
321.0,133.16087341308594
321.5,131.94422912597656
322.0,130.74127197265625
322.5,129.55184936523438
323.0,128.37579345703125
323.5,127.21297454833984
324.0,126.063232421875
324.5,124.92642974853516
325.0,123.80240631103516
325.5,122.69103240966797
326.0,121.59215545654297
326.5,120.5056381225586
327.0,119.43135070800781
327.5,118.369140625
328.0,117.31887817382812
328.5,116.28043365478516
329.0,115.25366973876953
329.5,114.23844909667969
330.0,113.23465728759766
330.5,112.24214935302734
331.0,111.26081085205078
331.5,110.2905044555664
332.0,109.33111572265625
332.5,108.38252258300781
333.0,107.44459533691406
333.5,106.51721954345703
334.0,105.60027313232422
334.5,104.69364166259766
